type,mean_1,stddev_1,mean_2,stddev_2,results,time,age,gender,smoker,background,date,condition,ID
Control,7,1.35,9,1.35,4,8.808,20,gender_female,smoker_no,Engineering/Law,2014-11-21,S2,72
Experimental,9,5.0,8,1.35,3,6.456,20,gender_female,smoker_no,Engineering/Law,2014-11-21,S2,72
Experimental,8,5.0,9,1.35,5,4.231,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,8,0.5,8,1.35,2,3.745,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,9,0.5,7,1.35,5,8.665,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,8,5.0,7,1.35,4,17.936,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Diversion,7,1.35,7,0.5,1,9.449,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Control,8,1.35,9,1.35,2,13.447,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Control,8,1.35,8,1.35,3,10.491,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Diversion,8,1.35,8,5.0,5,7.408,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,7,5.0,8,1.35,4,13.649,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Control,9,0.5,9,0.5,2,12.774,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Control,7,1.35,7,1.35,3,17.276,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,8,5.0,8,1.35,4,15.221,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,9,5.0,7,1.35,3,16.933,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,9,0.5,9,1.35,3,14.781,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,7,0.5,7,1.35,4,16.101,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,8,0.5,9,1.35,3,13.733,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,8,0.5,7,1.35,4,17.881,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,7,5.0,7,1.35,4,19.187,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,9,0.5,8,1.35,4,15.839,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,7,5.0,9,1.35,3,16.162,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,7,0.5,9,1.35,4,13.019,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,7,0.5,8,1.35,3,16.078,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,9,5.0,8,1.35,4,16.014,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Control,9,1.35,7,1.35,4,13.175,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Control,8,5.0,8,5.0,5,6.91,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Experimental,9,5.0,9,1.35,3,13.547,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Control,8,1.35,9,1.35,4,17.655,19,gender_female,smoker_no,Commerce,2014-11-21,S2,73
Control,7,1.35,9,1.35,3,8.977,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,8,0.5,9,1.35,3,12.406,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,7,0.5,8,1.35,4,9.696,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Control,8,0.5,8,0.5,2,7.423,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Control,7,1.35,8,1.35,3,11.805,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,8,0.5,7,1.35,3,12.307,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,9,0.5,8,1.35,4,3.532,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Control,8,1.35,7,1.35,3,9.127,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,8,5.0,9,1.35,3,12.429,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,7,0.5,9,1.35,3,14.98,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,9,5.0,7,1.35,3,12.15,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,9,5.0,9,1.35,3,9.747,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,7,5.0,8,1.35,4,18.166,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,7,5.0,7,1.35,3,11.088,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,7,0.5,7,1.35,2,8.484,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Control,9,1.35,8,1.35,2,5.523,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Control,9,1.35,8,1.35,3,9.266,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,7,5.0,9,1.35,2,8.545,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,9,0.5,9,1.35,3,7.341,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Control,7,5.0,7,5.0,5,3.743,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Diversion,7,1.35,7,0.5,1,5.238,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,8,0.5,8,1.35,4,4.129,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,9,0.5,7,1.35,3,8.668,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Diversion,9,1.35,9,5.0,5,2.567,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,8,5.0,8,1.35,2,5.198,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,8,5.0,7,1.35,2,9.429,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,9,5.0,8,1.35,3,4.949,19,gender_male,smoker_no,Engineering/Commerce,2014-11-21,S2,74
Experimental,9,0.5,9,1.35,4,7.258,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,7,5.0,9,1.35,4,7.881,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,8,5.0,7,1.35,3,9.349,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Diversion,9,1.35,9,5.0,5,7.137,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Diversion,7,1.35,7,5.0,5,7.442,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,9,5.0,9,1.35,2,6.749,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,9,5.0,7,1.35,3,9.06,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,9,5.0,8,1.35,4,7.063,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,8,5.0,9,1.35,3,7.249,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,8,5.0,8,1.35,3,7.912,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,7,0.5,7,1.35,2,8.911,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Control,8,1.35,9,1.35,3,8.921,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Control,9,1.35,8,1.35,4,10.729,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Control,8,1.35,8,1.35,4,6.037,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,7,0.5,9,1.35,3,8.078,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,7,5.0,7,1.35,3,7.242,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,8,0.5,9,1.35,4,6.771,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Control,9,1.35,7,1.35,2,7.341,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Control,7,1.35,8,1.35,2,8.725,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Control,8,5.0,8,5.0,5,7.528,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,9,0.5,7,1.35,4,6.368,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,8,0.5,8,1.35,3,7.382,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,8,0.5,7,1.35,4,5.732,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,7,0.5,8,1.35,2,7.572,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Control,9,0.5,7,0.5,2,7.029,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,9,0.5,8,1.35,4,9.08,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,7,5.0,8,1.35,2,8.223,18,gender_female,smoker_no,Business,2014-11-21,S2,75
Experimental,7,0.5,7,1.35,5,15.771,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Control,7,5.0,9,5.0,5,9.303,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,7,5.0,7,1.35,3,8.972,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,9,0.5,8,1.35,4,12.307,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,9,5.0,9,1.35,2,14.533,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,9,5.0,8,1.35,2,11.488,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Control,7,1.35,8,1.35,4,12.373,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,7,5.0,8,1.35,3,13.532,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Diversion,7,1.35,7,0.5,1,10.46,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,7,0.5,8,1.35,4,12.435,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,7,5.0,9,1.35,3,12.114,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Control,7,1.35,8,1.35,3,9.63,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,8,0.5,9,1.35,3,9.256,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,9,0.5,7,1.35,3,9.969,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Control,7,1.35,8,1.35,4,8.392,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,9,0.5,9,1.35,2,10.672,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,7,0.5,9,1.35,3,8.72,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Control,8,1.35,8,1.35,2,10.66,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,8,0.5,7,1.35,3,10.937,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Control,8,0.5,8,0.5,1,10.891,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Diversion,8,1.35,8,5.0,5,8.073,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,9,5.0,7,1.35,3,8.782,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,8,5.0,9,1.35,2,11.634,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,8,0.5,8,1.35,1,14.238,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,8,5.0,8,1.35,3,9.095,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Control,7,1.35,9,1.35,2,9.292,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,8,5.0,7,1.35,4,12.108,23,gender_male,smoker_no,Politics,2014-11-21,S2,76
Experimental,7,0.5,9,1.35,5,5.062,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,9,0.5,8,1.35,4,9.048,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,9,5.0,8,1.35,4,11.351,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,7,5.0,8,1.35,1,7.318,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,8,0.5,7,1.35,4,8.571,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Control,8,1.35,7,1.35,3,5.767,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,8,5.0,8,1.35,3,6.371,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,7,0.5,7,1.35,4,5.663,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Control,9,1.35,7,1.35,4,5.143,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Control,9,0.5,9,0.5,1,5.575,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,8,0.5,8,1.35,3,5.96,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Control,9,1.35,8,1.35,3,8.208,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Control,8,1.35,7,1.35,3,7.625,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,9,5.0,9,1.35,2,7.81,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,9,5.0,7,1.35,3,4.633,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,8,5.0,7,1.35,2,6.261,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,9,0.5,9,1.35,2,9.117,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,8,0.5,9,1.35,3,8.362,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,7,5.0,9,1.35,2,7.739,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Diversion,7,1.35,7,0.5,1,3.156,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,9,0.5,7,1.35,4,7.444,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Diversion,8,1.35,8,5.0,5,3.611,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Control,7,1.35,9,1.35,2,7.768,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,7,0.5,8,1.35,2,9.227,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Control,9,5.0,7,5.0,5,4.743,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,8,5.0,9,1.35,3,8.591,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Experimental,7,5.0,7,1.35,3,5.645,32,gender_female,smoker_yes,Education,2014-11-21,S2,77
Control,9,1.35,8,1.35,3,14.829,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Control,9,1.35,9,1.35,2,17.995,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,9,0.5,9,1.35,4,14.074,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,7,0.5,9,1.35,4,13.31,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,8,5.0,7,1.35,0,0.0,25,gender_male,smoker_no,MBA,0000-00-00,S2,78
Experimental,7,0.5,8,1.35,4,9.533,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,8,0.5,8,1.35,4,9.852,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,8,5.0,9,1.35,5,13.296,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,9,0.5,7,1.35,2,6.209,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,9,5.0,7,1.35,4,12.247,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Diversion,8,1.35,8,0.5,1,10.265,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,7,5.0,8,1.35,4,9.979,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Control,8,5.0,9,5.0,5,6.799,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Control,9,1.35,7,1.35,3,11.674,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Diversion,9,1.35,9,5.0,5,6.669,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,9,5.0,8,1.35,1,9.992,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,7,5.0,7,1.35,1,8.592,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,7,0.5,7,1.35,4,5.696,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,9,0.5,8,1.35,4,7.345,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,8,0.5,9,1.35,3,7.934,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,8,0.5,7,1.35,2,9.973,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Control,9,0.5,7,0.5,1,10.995,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,8,5.0,8,1.35,4,8.393,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Control,7,1.35,8,1.35,4,8.639,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,7,5.0,9,1.35,3,7.532,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,9,5.0,9,1.35,2,10.938,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Control,9,1.35,8,1.35,4,9.208,25,gender_male,smoker_no,MBA,2014-11-21,S2,78
Experimental,7,0.5,7,1.35,4,15.205,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,7,0.5,9,1.35,3,13.826,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Control,8,1.35,8,1.35,4,12.773,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,9,5.0,8,1.35,3,15.216,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,7,5.0,8,1.35,3,12.485,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,8,0.5,9,1.35,4,10.326,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Control,8,1.35,8,1.35,4,11.372,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,8,5.0,8,1.35,3,10.266,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,7,5.0,7,1.35,2,10.111,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,7,5.0,9,1.35,3,10.192,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,9,5.0,7,1.35,2,9.431,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Diversion,8,1.35,8,5.0,5,3.889,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Control,9,1.35,7,1.35,4,7.942,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Control,7,1.35,9,1.35,3,7.502,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,9,0.5,8,1.35,3,7.794,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Control,7,5.0,8,5.0,5,3.833,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,9,5.0,9,1.35,2,8.344,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,9,0.5,7,1.35,4,7.068,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Control,8,1.35,7,1.35,3,9.462,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,7,0.5,8,1.35,3,14.086,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Diversion,9,1.35,9,0.5,1,8.307,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Control,9,0.5,9,0.5,1,9.166,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,8,5.0,9,1.35,3,10.495,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,8,0.5,7,1.35,2,10.353,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,8,0.5,8,1.35,4,5.84,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,9,0.5,9,1.35,3,6.583,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,8,5.0,7,1.35,3,6.127,24,gender_male,smoker_no,Civil Engineering and FInance,2014-11-21,S2,79
Experimental,8,0.5,9,1.35,4,12.772,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,7,0.5,9,1.35,4,13.524,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,9,5.0,8,1.35,3,13.921,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Control,7,1.35,7,1.35,2,12.228,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,8,5.0,9,1.35,3,13.987,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,7,5.0,9,1.35,2,13.019,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,9,0.5,8,1.35,3,14.235,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Control,8,1.35,8,1.35,3,10.736,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,9,0.5,9,1.35,2,9.176,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Control,7,1.35,9,1.35,4,9.186,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,9,5.0,7,1.35,3,14.005,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,7,0.5,7,1.35,2,11.904,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Control,8,5.0,8,5.0,4,8.126,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,7,5.0,7,1.35,2,10.345,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,9,0.5,7,1.35,2,10.254,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,8,0.5,8,1.35,4,11.557,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,7,5.0,8,1.35,3,9.122,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Diversion,7,1.35,7,0.5,1,11.42,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,8,0.5,7,1.35,3,17.03,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,9,5.0,9,1.35,3,12.016,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Control,8,1.35,9,1.35,2,12.348,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,7,0.5,8,1.35,3,9.807,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,8,5.0,7,1.35,3,11.308,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Control,9,0.5,7,0.5,1,15.359,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Control,8,1.35,9,1.35,4,13.34,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Experimental,8,5.0,8,1.35,4,11.65,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Diversion,7,1.35,7,0.5,1,10.083,21,gender_male,smoker_no,Information Systems and Econometrics,2014-11-21,S2,80
Control,9,1.35,7,1.35,4,11.067,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,8,0.5,7,1.35,4,12.163,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,7,5.0,9,1.35,2,10.723,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,9,0.5,7,1.35,4,8.919,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Diversion,9,1.35,9,5.0,5,5.424,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Control,8,1.35,8,1.35,3,9.68,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,7,5.0,7,1.35,2,11.494,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Control,9,5.0,7,5.0,5,9.213,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Control,8,0.5,7,0.5,1,9.795,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,7,0.5,7,1.35,3,11.372,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,8,0.5,8,1.35,4,9.085,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,9,5.0,9,1.35,3,9.984,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Control,8,1.35,9,1.35,2,10.437,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,7,0.5,8,1.35,2,8.844,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,9,0.5,9,1.35,4,9.509,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Control,7,1.35,8,1.35,2,8.582,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Diversion,8,1.35,8,0.5,1,10.44,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,8,0.5,9,1.35,4,8.688,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,9,0.5,8,1.35,4,11.803,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,7,0.5,9,1.35,3,12.12,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,9,5.0,7,1.35,3,11.737,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
Experimental,8,5.0,7,1.35,3,12.862,24,gender_female,smoker_no,Architecture,2014-11-21,S2,81
